核警单编号	,报警原因	,处警结果	,事件编号	,用户级别	,口令	,用户编号	,单位负责人	,负责人手机	,用户名称	,用户地址	,事件类型	,事件描述	,报警时间	,报警位置	,接警时间	,接警员	,备注
2018073109542252143076440930	,111用户试机	,	,2018073109431300010000880564	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:43:13	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109542316425361073747	,111用户试机	,	,2018073109431600010000880547	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:43:16	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109542394182488222105	,111用户试机	,	,2018073109443800010000880554	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:38	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109542631844097965860	,111用户试机	,	,2018073109444100010000880583	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:41	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109542724798892488020	,111用户试机	,	,2018073109444900010000880559	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:49	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109542743746714660714	,111用户试机	,	,2018073109445300010000880553	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:53	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109542825862004987259	,111用户试机	,	,2018073109445000010000880566	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:50	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109543045811933136568	,111用户试机	,	,2018073109430900010000880539	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:43:09	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109543373277399180792	,111用户试机	,	,2018073109442100010000880555	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:21	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109543335988167006869	,111用户试机	,	,2018073109441600010000880520	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:16	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109543563311722335251	,111用户试机	,	,2018073109445200010000880543	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:52	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109543661753102893236	,111用户试机	,	,2018073109445000010000880590	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:50	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109543651449202550555	,111用户试机	,	,2018073109445500010000880558	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:55	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109543618563443854381	,111用户试机	,	,2018073109450400010000880567	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:45:04	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109543753567148384036	,111用户试机	,	,2018073109450200010000880550	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:45:02	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109543832575676462484	,111用户试机	,	,2018073109425300010000880512	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:42:53	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109543832828448749824	,111用户试机	,	,2018073109430100010000880585	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:43:01	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109543946714355506561	,111用户试机	,	,2018073109430800010000880574	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:43:08	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109544166194184329382	,111用户试机	,	,2018073109441500010000880580	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:15	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109544150861378332984	,111用户试机	,	,2018073109443300010000880557	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:33	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109544276553728697657	,111用户试机	,	,2018073109443500010000880559	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:35	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109544325793166893746	,111用户试机	,	,2018073109444600010000880573	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:46	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109544547498584186218	,111用户试机	,	,2018073109451500010000880560	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:45:15	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109544672588317904471	,111用户试机	,	,2018073109451700010000880567	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:45:17	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109544649106379800009	,111用户试机	,	,2018073109425800010000880531	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:42:58	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109544722038057208812	,111用户试机	,	,2018073109425900010000880527	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:42:59	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109544824431568981631	,111用户试机	,	,2018073109441700010000880584	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:17	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109544963272815891608	,111用户试机	,	,2018073109441800010000880511	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:18	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109545067295466571207	,111用户试机	,	,2018073109431800010000880568	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:43:18	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109545182209299487047	,111用户试机	,	,2018073109443900010000880557	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:39	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109545287071052444683	,111用户试机	,	,2018073109444500010000880546	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:45	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109545347872506740743	,111用户试机	,	,2018073109445200010000880530	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:52	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109545317571033011130	,111用户试机	,	,2018073109451400010000880540	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:45:14	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109545436215066528047	,111用户试机	,	,2018073109451400010000880590	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:45:14	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109545678893527752691	,111用户试机	,	,2018073109430700010000880570	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:43:07	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109545928075964285570	,111用户试机	,	,2018073109444700010000880550	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:47	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109550081073609751662	,111用户试机	,	,2018073109444600010000880565	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:46	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109550115170878007584	,111用户试机	,	,2018073109450700010000880557	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:45:07	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109550119702699610460	,111用户试机	,	,2018073109451000010000880544	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:45:10	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109550287759157599749	,111用户试机	,	,2018073109425600010000880518	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:42:56	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109550398102772637862	,111用户试机	,	,2018073109441200010000880561	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:12	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109550483952694756448	,111用户试机	,	,2018073109444100010000880551	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:41	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109551058779369427989	,111用户试机	,	,2018073109430300010000880533	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:43:03	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109551525742641725041	,111用户试机	,	,2018073109441300010000880543	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:13	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109551839570613316839	,111用户试机	,	,2018073109442200010000880582	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:22	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109552223062127545298	,111用户试机	,	,2018073109445100010000880553	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:51	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109535777875829140153	,111用户试机	,	,2018073109441200010000880573	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:12	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109535916220662040248	,111用户试机	,	,2018073109441800010000880560	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:18	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109535971359632128239	,111用户试机	,	,2018073109444800010000880564	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:48	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109535941965778807265	,111用户试机	,	,2018073109444300010000880524	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:43	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109540055535049817684	,111用户试机	,	,2018073109450400010000880568	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:45:04	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109540195147825588666	,111用户试机	,	,2018073109445900010000880521	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:59	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109540185640809003299	,111用户试机	,	,2018073109451300010000880594	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:45:13	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109540442694144016585	,111用户试机	,	,2018073109430000010000880555	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:43:00	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109540493996847804384	,111用户试机	,	,2018073109431000010000880539	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:43:10	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109540453559621689102	,111用户试机	,	,2018073109430400010000880592	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:43:04	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109540475932441704701	,111用户试机	,	,2018073109431200010000880517	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:43:12	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109540590159822868286	,111用户试机	,	,2018073109432000010000880553	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:43:20	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109540586441363429646	,111用户试机	,	,2018073109441200010000880574	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:12	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109540656660291013949	,111用户试机	,	,2018073109441900010000880587	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:19	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109540666324823853698	,111用户试机	,	,2018073109442800010000880510	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:28	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109540756757571442988	,111用户试机	,	,2018073109443900010000880597	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:39	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109540971257121361192	,111用户试机	,	,2018073109445900010000880534	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:59	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109540932655984411450	,111用户试机	,	,2018073109445100010000880531	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:51	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109540966683531347997	,111用户试机	,	,2018073109445200010000880582	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:52	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109541060615815411702	,111用户试机	,	,2018073109445500010000880548	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:55	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109541223329534084760	,111用户试机	,	,2018073109430300010000880532	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:43:03	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109541375490096958477	,111用户试机	,	,2018073109432100010000880578	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:43:21	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109541435198606149875	,111用户试机	,	,2018073109441500010000880520	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:15	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109541485685881623734	,111用户试机	,	,2018073109441800010000880567	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:18	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109541690425884014102	,111用户试机	,	,2018073109444700010000880530	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:47	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109541845134025622457	,111用户试机	,	,2018073109445600010000880558	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:56	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109541865594668554977	,111用户试机	,	,2018073109450300010000880560	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:45:03	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109542084240515435598	,111用户试机	,	,2018073109451100010000880540	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:45:11	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109542057541164899658	,111用户试机	,	,2018073109425300010000880538	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:42:53	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109542172397011942946	,111用户试机	,	,2018073109430600010000880553	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:43:06	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109542166403433037827	,111用户试机	,	,2018073109431200010000880577	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:43:12	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109542462663692943363	,111用户试机	,	,2018073109442400010000880543	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:24	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109542555816162321416	,111用户试机	,	,2018073109444000010000880577	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:40	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109542681332146745808	,111用户试机	,	,2018073109444500010000880597	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:45	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109542664278948341827	,111用户试机	,	,2018073109444300010000880561	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:43	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109542762587717770724	,111用户试机	,	,2018073109445600010000880592	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:56	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109542785550679851644	,111用户试机	,	,2018073109445100010000880593	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:51	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109542840575375152430	,111用户试机	,	,2018073109445700010000880588	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:57	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109542967819777989750	,111用户试机	,	,2018073109450700010000880523	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:45:07	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109543025380466747994	,111用户试机	,	,2018073109425700010000880513	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:42:57	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109543143877473229301	,111用户试机	,	,2018073109430000010000880525	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:43:00	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109543314893621684517	,111用户试机	,	,2018073109442300010000880565	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:23	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109543553420351185461	,111用户试机	,	,2018073109444600010000880526	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:46	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109543562103204938652	,111用户试机	,	,2018073109444400010000880545	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:44	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109543550684957209568	,111用户试机	,	,2018073109444900010000880578	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:49	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109543528018971765349	,111用户试机	,	,2018073109444400010000880569	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:44	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109543787951961300303	,111用户试机	,	,2018073109445800010000880587	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:58	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109543882891424418482	,111用户试机	,	,2018073109430200010000880559	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:43:02	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109543947753753388427	,111用户试机	,	,2018073109431300010000880587	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:43:13	,0001	,2018-07-31 09:53:52	,thlhd01	,	
2018073109544066516362620352	,111用户试机	,	,2018073109431400010000880550	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:43:14	,0001	,2018-07-31 09:53:52	,thlhd01	,	
